customer_id,year,month,weekend_amount_spent,Num_of_weekend_visits,total_amount_spent,total_num_of_visits,end_date
745096,2017,2,100,0,2263.29,1,2/28/2017
745189,2017,2,100,0,4014.33,1,2/28/2017
745514,2019,3,662.5,2,1099.75,3,3/31/2019
745514,2018,7,785.5,1,1130.5,3,7/31/2018
745514,2019,9,287.5,1,477.7,2,9/30/2019
745514,2019,2,100,0,350.5,1,2/28/2019
745514,2019,6,100,0,905.5,2,6/30/2019
745514,2017,8,100,0,1105,1,8/31/2017
745514,2019,10,1463.5,1,2483.8,3,10/31/2019
745514,2018,5,1756.75,1,1756.75,1,5/31/2018
745514,2018,11,100,0,707.5,1,11/30/2018
745514,2017,6,100,0,1231,1,6/30/2017
745514,2019,7,100,0,1603,3,7/31/2019
745514,2019,8,188.5,1,1468,2,8/31/2019
745514,2017,12,631,1,631,1,12/31/2017
745514,2018,2,100,0,2497.45,3,2/28/2018
745514,2018,12,100,0,1195,2,12/31/2018
745514,2019,1,605.5,1,605.5,1,1/31/2019
745514,2018,8,187,1,1040.44,3,8/31/2018
745514,2018,6,100,0,755.5,1,6/30/2018
745514,2017,5,400,1,400,1,5/31/2017
745514,2018,1,932.5,1,1456,2,1/31/2018
745514,2019,12,100,0,343,1,12/31/2019
745527,2018,11,100,0,1300,1,11/30/2018
745527,2018,4,370,1,370,1,4/30/2018
745527,2018,8,100,0,482.5,1,8/31/2018
745527,2017,3,100,0,10259.71,4,3/31/2017
745527,2018,10,100,0,3695.11,1,10/31/2018
745527,2019,11,100,0,1784.11,1,11/30/2019
745567,2017,2,100,0,3517.26,3,2/28/2017
745567,2017,6,100,0,1802.5,2,6/30/2017
745567,2017,4,100,0,2611,4,4/30/2017
745567,2017,3,2286.58,2,8740.08,5,3/31/2017
745567,2017,7,822.09,2,5305.32,3,7/31/2017
745567,2017,5,1187.5,1,6026.95,3,5/31/2017
745700,2019,2,3004,1,3004,1,2/28/2019
745700,2017,2,100,0,9487.75,1,2/28/2017
745700,2018,10,100,0,1045,1,10/31/2018
745700,2018,9,100,0,4418.5,1,9/30/2018
745700,2019,8,805,1,805,1,8/31/2019
745700,2019,5,100,0,2395,3,5/31/2019
745700,2019,4,100,0,478,1,4/30/2019
745753,2017,3,100,0,504.25,1,3/31/2017
745995,2018,10,100,0,11933.07,2,10/31/2018
745995,2018,1,100,0,15455.88,2,1/31/2018
745995,2019,9,100,0,13193.68,2,9/30/2019
745995,2017,12,15878.08,1,20466.1,2,12/31/2017
745995,2017,9,7654.77,2,7654.77,2,9/30/2017
745995,2018,6,7565.29,2,7565.29,2,6/30/2018
745995,2019,8,2315.38,1,31705.69,3,8/31/2019
745995,2019,2,6678.58,1,17739.97,6,2/28/2019
745995,2018,7,100,0,5504.95,2,7/31/2018
745995,2017,7,6791.52,2,16018.96,5,7/31/2017
745995,2019,10,100,0,807.69,1,10/31/2019
745995,2018,3,100,0,2891.82,1,3/31/2018
745995,2018,2,6595.15,1,10868.19,2,2/28/2018
745995,2017,4,2721.43,2,17964.88,5,4/30/2017
745995,2017,8,13663.11,4,35039.85,9,8/31/2017
745995,2018,8,100,0,17989.99,2,8/31/2018
745995,2018,11,3265.47,1,3265.47,1,11/30/2018
745995,2019,1,100,0,4888.21,1,1/31/2019
745995,2018,9,3142,1,16967.02,3,9/30/2018
745995,2019,5,100,0,692.5,1,5/31/2019
745995,2018,5,3889.9,1,3889.9,1,5/31/2018
745995,2017,6,100,0,12837.94,2,6/30/2017
745995,2019,7,13387.72,1,15447.37,3,7/31/2019
745995,2017,5,5038.18,2,19372.69,4,5/31/2017
745995,2019,11,100,0,8059.54,1,11/30/2019
745995,2019,6,100,0,2217.4,1,6/30/2019
745995,2017,3,6371.7,3,42372.57,8,3/31/2017
745995,2017,11,100,0,24060.06,4,11/30/2017
745995,2018,12,100,0,7298.56,1,12/31/2018
745995,2017,2,100,0,11552.5,2,2/28/2017
745995,2017,10,100,0,22829.19,2,10/31/2017
745995,2018,4,100,0,27745.54,5,4/30/2018
745995,2019,4,979.39,1,979.39,1,4/30/2019
746019,2017,11,100,0,8168.95,1,11/30/2017
746019,2017,6,11700.6,2,11700.6,2,6/30/2017
746019,2017,10,1288,1,1288,1,10/31/2017
746019,2017,2,7878.39,2,7878.39,2,2/28/2017
746019,2017,3,7631.61,2,19876.12,6,3/31/2017
746019,2018,6,11042.89,1,11042.89,1,6/30/2018
746019,2017,9,5861.5,1,5861.5,1,9/30/2017
746019,2017,5,100,0,23591.86,6,5/31/2017
746019,2017,4,8150.59,2,29201.78,6,4/30/2017
746019,2018,5,12859.07,1,12859.07,1,5/31/2018
746117,2017,2,100,0,671.2,1,2/28/2017
746122,2017,3,3076.03,2,8187.58,6,3/31/2017
746122,2017,6,262,1,1112.5,4,6/30/2017
746122,2017,2,400,1,800.5,3,2/28/2017
746122,2017,5,292.14,1,1157.64,5,5/31/2017
746122,2017,7,1652.61,1,2528.08,2,7/31/2017
746122,2018,3,100,0,274,1,3/31/2018
746122,2017,4,100,0,1805.56,3,4/30/2017
746122,2017,10,361,1,361,1,10/31/2017
746122,2017,8,571.8,2,1527.25,4,8/31/2017
746305,2018,12,22671.61,1,26041.18,2,12/31/2018
746305,2018,6,9526.51,2,11086.51,3,6/30/2018
746305,2018,1,13671.09,1,21383.7,2,1/31/2018
746305,2017,9,4491.64,1,11356.33,2,9/30/2017
746305,2019,6,1050.04,1,7423.12,3,6/30/2019
746305,2017,4,8381.5,1,28023.73,4,4/30/2017
746305,2018,3,11869.96,3,11869.96,3,3/31/2018
746305,2018,2,100,0,2593.29,1,2/28/2018
746305,2017,2,7492.05,1,13896.06,4,2/28/2017
746305,2019,12,302.5,1,21701.23,7,12/31/2019
746305,2019,10,100,0,13558.66,5,10/31/2019
746305,2017,12,6272.29,1,16718.38,4,12/31/2017
746305,2017,7,9770.53,4,21793.38,7,7/31/2017
746305,2017,11,1221.55,1,2633.13,2,11/30/2017
746305,2017,5,100,0,10397.8,3,5/31/2017
746305,2017,3,21305.85,3,21305.85,3,3/31/2017
746305,2019,7,3377.5,1,22374.64,6,7/31/2019
746305,2018,10,9878.5,2,12752.31,3,10/31/2018
746305,2019,8,2358.34,2,24610.78,5,8/31/2019
746305,2017,10,12304.3,2,16333.89,5,10/31/2017
746305,2019,3,100,0,30906.25,7,3/31/2019
746305,2018,8,13035.01,1,17315.53,3,8/31/2018
746305,2018,4,15444.52,1,29018.86,2,4/30/2018
746305,2019,2,6630.04,2,18154.36,4,2/28/2019
746305,2017,8,100,0,15676.63,2,8/31/2017
746305,2019,4,14055.76,2,29548.92,5,4/30/2019
746305,2018,5,4416.94,1,26890.75,4,5/31/2018
746305,2018,11,15426.88,2,34868.92,5,11/30/2018
746305,2018,9,4997.5,1,17050.57,3,9/30/2018
746305,2019,11,100,0,4549.48,1,11/30/2019
746305,2018,7,11228.89,3,16492.51,5,7/31/2018
746305,2019,1,3468.52,2,27539.43,8,1/31/2019
746305,2017,6,3743.76,1,5892.19,2,6/30/2017
746305,2019,9,13717.57,3,21682.12,8,9/30/2019
746305,2019,5,17734,3,36961.24,7,5/31/2019
746331,2017,2,1564.21,1,1564.21,1,2/28/2017
746331,2018,9,2952.75,1,2952.75,1,9/30/2018
746331,2018,4,4348.21,3,7258.87,5,4/30/2018
746331,2018,12,100,0,1075,1,12/31/2018
746331,2017,5,3013.51,2,3094.51,3,5/31/2017
746331,2018,5,100,0,3488.11,2,5/31/2018
746331,2018,3,4544.5,1,7685.2,3,3/31/2018
746331,2019,1,2253.16,1,2253.16,1,1/31/2019
746331,2017,9,5611.18,2,5611.18,2,9/30/2017
746331,2018,11,100,0,895.27,1,11/30/2018
746331,2019,10,13114.3,3,17257.72,4,10/31/2019
746331,2019,7,8084.2,2,10504.22,3,7/31/2019
746331,2017,3,1773.28,1,3318.28,3,3/31/2017
746331,2017,4,235,1,2004.51,2,4/30/2017
746331,2019,9,10008.7,4,10008.7,4,9/30/2019
746331,2019,2,7900.93,2,7900.93,2,2/28/2019
746331,2019,6,8887.41,3,8887.41,3,6/30/2019
746331,2018,7,1098.34,1,1098.34,1,7/31/2018
746331,2019,4,100,0,21505.33,5,4/30/2019
746331,2018,8,628.45,2,628.45,2,8/31/2018
746331,2019,12,10298.22,2,11540.19,3,12/31/2019
746331,2018,6,1114.42,2,1114.42,2,6/30/2018
746331,2019,8,7747.66,2,9250.66,3,8/31/2019
746331,2017,7,9042.85,4,9042.85,4,7/31/2017
746331,2019,11,6967.45,2,11949.73,5,11/30/2019
746547,2018,5,100,0,2875.63,1,5/31/2018
746547,2017,2,100,0,5294.34,2,2/28/2017
746547,2017,5,7491.33,1,7491.33,1,5/31/2017
746547,2017,3,100,0,8456.86,1,3/31/2017
746752,2018,2,100,0,742.99,1,2/28/2018
746752,2018,11,100,0,3041.73,3,11/30/2018
746752,2019,11,100,0,4968.25,5,11/30/2019
746752,2019,4,100,0,1074.07,1,4/30/2019
746752,2017,10,100,0,1512.79,2,10/31/2017
746752,2019,5,100,0,2758.06,2,5/31/2019
746752,2018,1,100,0,1005.99,1,1/31/2018
746752,2018,9,100,0,1341.87,3,9/30/2018
746752,2018,8,100,0,1132,1,8/31/2018
746752,2017,11,100,0,1185.1,1,11/30/2017
746752,2019,10,100,0,4147.47,5,10/31/2019
746752,2019,1,100,0,542.74,1,1/31/2019
746752,2019,3,100,0,1677.91,2,3/31/2019
746752,2018,6,100,0,3089.44,3,6/30/2018
746752,2019,9,1019.89,1,5640.31,5,9/30/2019
746752,2018,3,100,0,3168.9,4,3/31/2018
746752,2019,7,100,0,2387.95,3,7/31/2019
746752,2017,2,100,0,1756.32,1,2/28/2017
746752,2017,9,100,0,729.67,1,9/30/2017
746752,2017,7,100,0,2029.92,2,7/31/2017
746752,2017,6,100,0,2079.19,2,6/30/2017
746752,2017,12,100,0,1039.24,1,12/31/2017
746752,2018,4,100,0,1062.81,1,4/30/2018
746752,2018,7,100,0,4458.85,5,7/31/2018
746752,2018,5,100,0,3011.95,4,5/31/2018
746752,2019,6,100,0,1889.05,2,6/30/2019
746785,2018,2,1046.5,1,1046.5,1,2/28/2018
746785,2019,10,100,0,935.26,1,10/31/2019
746785,2019,3,100,0,1466.59,2,3/31/2019
746785,2019,8,100,0,1540,1,8/31/2019
746785,2017,3,100,0,1852,2,3/31/2017
746785,2019,4,100,0,880,1,4/30/2019
746785,2017,12,100,0,3892,1,12/31/2017
746785,2018,3,1748.83,1,1748.83,1,3/31/2018
746785,2017,8,100,0,1249.96,1,8/31/2017
746785,2017,4,100,0,2466.67,1,4/30/2017
746785,2019,6,100,0,4653.88,2,6/30/2019
746785,2018,12,977.05,1,977.05,1,12/31/2018
746785,2019,2,100,0,758.5,1,2/28/2019
746785,2018,10,1322.5,1,1598.5,2,10/31/2018
746785,2018,7,1060,1,1060,1,7/31/2018
746785,2017,6,100,0,4287.85,1,6/30/2017
746785,2018,6,100,0,1870,1,6/30/2018
746785,2017,9,100,0,1379.2,1,9/30/2017
746785,2018,5,100,0,256,1,5/31/2018
746785,2017,5,100,0,2351.5,3,5/31/2017
746785,2018,11,100,0,1112.95,1,11/30/2018
746791,2019,7,2284.78,2,2654.41,3,7/31/2019
746791,2018,9,7397.53,2,10969.33,4,9/30/2018
746791,2018,7,2372.8,2,3895.3,3,7/31/2018
746791,2018,4,1694.89,2,14411.64,7,4/30/2018
746791,2019,11,791.92,1,5957.14,7,11/30/2019
746791,2017,5,100,0,4174.03,4,5/31/2017
746791,2017,8,100,0,2222.77,2,8/31/2017
746791,2018,8,3638.86,2,3638.86,2,8/31/2018
746791,2019,4,9852.16,4,18326.92,7,4/30/2019
746791,2017,3,3213.6,1,10290.16,4,3/31/2017
746791,2019,12,100,0,5888.86,5,12/31/2019
746791,2019,3,290.5,1,3915.49,6,3/31/2019
746791,2019,1,1126.42,1,3109.72,2,1/31/2019
746791,2018,12,5575.63,3,7604.83,5,12/31/2018
746791,2019,8,100,0,4857.22,4,8/31/2019
746791,2018,11,100,0,4187.11,2,11/30/2018
746791,2017,12,100,0,2836.47,2,12/31/2017
746791,2017,4,1500.25,1,3736.72,4,4/30/2017
746791,2018,2,7699.38,2,10690.22,3,2/28/2018
746791,2018,6,100,0,1688.35,2,6/30/2018
746791,2018,1,100,0,2198.85,1,1/31/2018
746791,2019,6,1866.52,2,4516.21,6,6/30/2019
746791,2019,2,1689.72,2,3666.02,3,2/28/2019
746791,2019,10,100,0,10490.89,4,10/31/2019
746791,2018,3,3677.13,2,11344.47,5,3/31/2018
746791,2017,11,100,0,1487.02,1,11/30/2017
746791,2018,5,100,0,6764.23,5,5/31/2018
746791,2017,6,902.23,1,1996.52,3,6/30/2017
746791,2018,10,100,0,8303.56,3,10/31/2018
746791,2019,5,658.99,1,2366.77,2,5/31/2019
746791,2019,9,935.62,1,5279.05,4,9/30/2019
746791,2017,9,1351.36,1,1845.34,2,9/30/2017
746791,2017,10,100,0,9517.68,7,10/31/2017
746791,2017,7,100,0,456.25,1,7/31/2017
746926,2019,4,100,0,1810,1,4/30/2019
746926,2017,3,3312.12,1,3312.12,1,3/31/2017
747135,2017,12,100,0,1069.87,2,12/31/2017
747135,2017,6,100,0,615.85,1,6/30/2017
747135,2019,1,100,0,568.72,2,1/31/2019
747135,2019,11,100,0,490,1,11/30/2019
747135,2018,8,5510.2,2,5556.73,3,8/31/2018
747135,2019,6,687.58,1,1191.49,2,6/30/2019
747135,2019,4,100,0,220,1,4/30/2019
747135,2017,11,100,0,519.3,1,11/30/2017
747135,2018,2,100,0,452.5,1,2/28/2018
747135,2018,12,100,0,516.22,2,12/31/2018
747135,2017,3,100,0,1016.2,1,3/31/2017
747135,2017,5,100,0,278.5,1,5/31/2017
747135,2017,4,100,0,539.35,1,4/30/2017
747135,2018,11,999.31,1,999.31,1,11/30/2018
747135,2019,8,100,0,2712.28,2,8/31/2019
747139,2017,4,100,0,1489.92,1,4/30/2017
747139,2019,9,100,0,9904.42,4,9/30/2019
747139,2019,11,100,0,1878.77,1,11/30/2019
747139,2019,6,100,0,8171.71,3,6/30/2019
747139,2019,7,100,0,10212.7,3,7/31/2019
747139,2019,4,1067.5,1,10445.86,5,4/30/2019
747139,2019,8,1411.8,1,5795.41,4,8/31/2019
747139,2018,9,100,0,662.5,1,9/30/2018
747139,2019,5,100,0,6373.99,3,5/31/2019
747139,2019,12,4260.73,2,8636.24,5,12/31/2019
747139,2019,10,2991.12,2,4614.12,4,10/31/2019
747139,2017,3,100,0,2189.5,1,3/31/2017
747139,2018,8,100,0,1399,1,8/31/2018
747139,2018,5,100,0,295,1,5/31/2018
747342,2018,8,1900,1,12232,8,8/31/2018
747342,2017,5,100,0,1750,1,5/31/2017
747342,2017,3,100,0,2813.5,5,3/31/2017
747342,2017,2,2050,1,2050,1,2/28/2017
747342,2018,1,100,0,5050,3,1/31/2018
747342,2018,7,1750,1,6700,4,7/31/2018
747342,2017,4,295,1,295,1,4/30/2017
747342,2019,1,1900,1,27100,12,1/31/2019
747342,2019,2,1900,1,5762.5,4,2/28/2019
747342,2019,12,595,1,3865,2,12/31/2019
747342,2017,8,100,0,6700,4,8/31/2017
747342,2019,11,4682.5,2,13697.5,8,11/30/2019
747342,2018,2,100,0,5050,3,2/28/2018
747342,2018,6,100,0,7300,5,6/30/2018
747342,2017,9,1750,1,5597.5,4,9/30/2017
747342,2017,6,1750,1,5050,3,6/30/2017
747342,2019,7,2200,1,8500,3,7/31/2019
747342,2019,8,14935,5,14935,5,8/31/2019
747342,2018,9,9100,3,21100,10,9/30/2018
747342,2017,12,100,0,3400,2,12/31/2017
747342,2019,5,2200,1,11510.98,6,5/31/2019
747342,2019,10,100,0,10600,4,10/31/2019
747342,2019,6,100,0,8500,4,6/30/2019
747342,2018,3,1750,1,6700,4,3/31/2018
747342,2017,10,100,0,5380,4,10/31/2017
747342,2018,12,6715,3,18340,11,12/31/2018
747342,2018,11,4105,3,15370,11,11/30/2018
747342,2019,9,2200,1,8500,3,9/30/2019
747342,2018,5,3805,3,5455,4,5/31/2018
747342,2019,3,2200,1,8950,5,3/31/2019
747342,2017,7,100,0,1750,1,7/31/2017
747342,2018,10,640,1,22240,13,10/31/2018
747342,2019,4,100,0,4300,2,4/30/2019
747810,2017,4,100,0,2440,2,4/30/2017
747810,2019,9,100,0,535.39,1,9/30/2019
747810,2018,3,100,0,425.74,2,3/31/2018
747810,2017,12,100,0,980.41,2,12/31/2017
747810,2017,9,100,0,611.5,1,9/30/2017
747810,2018,5,100,0,1880.02,1,5/31/2018
747810,2017,10,4803.6,2,5413.84,4,10/31/2017
747810,2017,11,1101.26,1,1101.26,1,11/30/2017
747810,2019,3,100,0,562.29,1,3/31/2019
747810,2017,2,2683,1,2683,1,2/28/2017
747810,2018,2,100,0,328.26,1,2/28/2018
747812,2018,6,1046.17,2,4514.17,7,6/30/2018
747812,2017,5,100,0,5441.14,8,5/31/2017
747812,2018,4,100,0,4057.75,4,4/30/2018
747812,2017,8,340,1,1071.43,5,8/31/2017
747812,2019,1,1353.58,3,5490.4,8,1/31/2019
747812,2018,11,100,0,5865.79,5,11/30/2018
747812,2018,12,844.18,2,5849.95,8,12/31/2018
747812,2019,4,662.5,1,3328.78,8,4/30/2019
747812,2018,3,100,0,1639.75,5,3/31/2018
747812,2017,9,100,0,460,1,9/30/2017
747812,2017,6,272.5,1,1066,3,6/30/2017
747812,2017,4,3406.75,1,3406.75,1,4/30/2017
747812,2018,10,2465.8,4,3571.66,7,10/31/2018
747812,2017,10,1345,2,4036.75,6,10/31/2017
747812,2018,9,2314.3,5,7598.47,17,9/30/2018
747812,2018,2,3324.01,4,6346.51,9,2/28/2018
747812,2017,12,781,1,781,1,12/31/2017
747812,2019,3,2672.83,5,4484.62,14,3/31/2019
747812,2019,2,1458.34,3,3094.72,7,2/28/2019
747812,2017,7,101.5,1,3156.46,8,7/31/2017
747812,2018,5,212.5,1,1850.5,4,5/31/2018
747812,2018,8,100,0,3220.39,9,8/31/2018
747812,2018,7,100,0,8785,5,7/31/2018
747812,2017,11,469.48,2,3989.23,8,11/30/2017
747812,2017,3,2299,6,2899,8,3/31/2017
747881,2017,6,100,0,670,1,6/30/2017
747881,2019,10,601.31,1,601.31,1,10/31/2019
747881,2017,11,100,0,3958.36,1,11/30/2017
747881,2019,12,152.5,1,152.5,1,12/31/2019
747881,2017,3,1961.62,1,2857.12,3,3/31/2017
748030,2017,7,655,1,655,1,7/31/2017
748030,2017,3,6970.75,2,6970.75,2,3/31/2017
748030,2017,12,1744,1,2779,2,12/31/2017
748222,2017,3,1726.75,1,1726.75,1,3/31/2017
748222,2017,12,537.4,1,537.4,1,12/31/2017
748222,2017,10,779.4,1,891.9,2,10/31/2017
748238,2018,7,250,1,250,1,7/31/2018
748238,2019,2,100,0,302.5,1,2/28/2019
748238,2019,7,100,0,430,2,7/31/2019
748238,2017,7,2166.37,1,2166.37,1,7/31/2017
748238,2019,6,100,0,4689.6,1,6/30/2019
748238,2018,2,257.5,1,257.5,1,2/28/2018
748238,2018,1,100,0,580,1,1/31/2018
748238,2019,4,100,0,196,1,4/30/2019
748238,2017,4,100,0,865.24,1,4/30/2017
748238,2017,6,100,0,2035,1,6/30/2017
748238,2017,9,100,0,252.34,1,9/30/2017
748238,2017,3,100.03,1,2529.09,3,3/31/2017
748238,2017,5,100,0,582.58,1,5/31/2017
748291,2017,4,2911,1,3545.5,2,4/30/2017
748291,2019,12,902.5,1,902.5,1,12/31/2019
748291,2019,8,100,0,4747,1,8/31/2019
748291,2018,9,100,0,2794,1,9/30/2018
748291,2017,3,801.19,1,1731.19,2,3/31/2017
748291,2019,4,100,0,2972.5,1,4/30/2019
748291,2019,11,100,0,5387.5,1,11/30/2019
748291,2019,2,1377.4,1,5868.4,2,2/28/2019
748429,2019,4,1030,2,6879.4,4,4/30/2019
748429,2018,3,100,0,2310.25,3,3/31/2018
748429,2019,1,692.5,1,692.5,1,1/31/2019
748429,2019,2,3982.24,3,7088.95,4,2/28/2019
748429,2018,6,100,0,4665.76,3,6/30/2018
748429,2017,6,100,0,505.21,1,6/30/2017
748429,2019,9,2620,3,10558.93,5,9/30/2019
748429,2018,10,994,1,3292.51,4,10/31/2018
748429,2017,3,3122.5,2,3782.5,4,3/31/2017
748429,2017,12,5721.64,1,9021.96,4,12/31/2017
748429,2019,12,1225,1,18854.83,7,12/31/2019
748429,2018,1,100,0,7756.2,1,1/31/2018
748429,2018,8,535,1,11154.27,3,8/31/2018
748429,2019,6,400,1,5937.7,2,6/30/2019
748429,2019,5,550,1,2106.25,2,5/31/2019
748429,2017,5,1915,1,2647,2,5/31/2017
748429,2019,7,5834.5,3,11884,5,7/31/2019
748429,2018,9,2772.87,1,2772.87,1,9/30/2018
748429,2019,11,11446.35,6,11806.35,7,11/30/2019
748429,2019,10,4251.82,6,8779.09,7,10/31/2019
748429,2018,12,972.6,1,972.6,1,12/31/2018
748429,2018,7,2048.05,1,4977.73,3,7/31/2018
748429,2017,9,100,0,1385.31,1,9/30/2017
748429,2018,4,655,1,12935.17,7,4/30/2018
748429,2017,4,100,0,5777.05,2,4/30/2017
748429,2018,5,100,0,2593.99,1,5/31/2018
748429,2018,2,2733.85,1,6875.22,4,2/28/2018
748746,2019,4,3736.06,2,7592.71,5,4/30/2019
748746,2017,9,100,0,11997.25,2,9/30/2017
748746,2018,8,879.43,1,879.43,1,8/31/2018
748746,2019,12,100,0,1465.81,1,12/31/2019
748746,2018,4,2074.51,1,10065.63,4,4/30/2018
748746,2017,7,100,0,1828.33,1,7/31/2017
748746,2019,5,100,0,6865.9,1,5/31/2019
748746,2018,6,9572.41,2,12813.88,3,6/30/2018
748746,2017,3,100,0,3052.02,1,3/31/2017
748746,2018,5,100,0,5193.19,1,5/31/2018
748746,2017,5,100,0,1210,1,5/31/2017
748746,2017,8,100,0,3163.45,2,8/31/2017
748746,2018,10,100,0,2105.83,1,10/31/2018
748746,2019,6,100,0,421.9,1,6/30/2019
748746,2018,11,955,2,955,2,11/30/2018
748746,2019,7,100,0,2231.05,1,7/31/2019
748746,2018,12,100,0,730,1,12/31/2018
748746,2017,4,4787.01,2,4787.01,2,4/30/2017
748746,2019,3,7552.18,2,7552.18,2,3/31/2019
748746,2019,8,2225.35,1,8590.15,2,8/31/2019
748746,2018,3,100,0,13456.15,4,3/31/2018
748835,2018,3,100,0,8386.08,1,3/31/2018
748835,2019,6,7747.36,3,14405.86,4,6/30/2019
748835,2018,11,100,0,11991.96,3,11/30/2018
748835,2019,5,899.77,1,3392.26,3,5/31/2019
748835,2017,9,100,0,10849.38,2,9/30/2017
748835,2018,9,962.5,1,8746.97,2,9/30/2018
748835,2019,8,100,0,738.18,1,8/31/2019
748835,2018,7,4952.5,2,14538.9,5,7/31/2018
748835,2017,7,100,0,9134.5,1,7/31/2017
748835,2017,4,100,0,4094.59,2,4/30/2017
748835,2018,8,5721.96,1,13586.5,4,8/31/2018
748835,2019,4,100,0,11673.1,4,4/30/2019
748835,2017,5,3343.64,1,3931.33,2,5/31/2017
748835,2017,8,100,0,3755.35,2,8/31/2017
748835,2019,2,5444.59,1,5602.45,2,2/28/2019
748835,2019,9,12154.65,3,12154.65,3,9/30/2019
748835,2018,2,3202,1,14479.29,2,2/28/2018
748835,2019,3,333.85,1,6017.04,3,3/31/2019
748835,2017,11,100,0,5834.5,1,11/30/2017
748835,2019,1,388.84,1,8640.64,4,1/31/2019
748835,2017,3,4368.68,1,5798.1,3,3/31/2017
748835,2018,12,2953.3,1,5884.3,2,12/31/2018
748835,2017,10,3365.5,1,8574.55,3,10/31/2017
748835,2018,5,100,0,15393.67,6,5/31/2018
748835,2017,12,5854,1,14606.85,3,12/31/2017
748835,2018,4,25705.75,2,33583.27,3,4/30/2018
748835,2018,10,100,0,6326.91,4,10/31/2018
748835,2019,12,6616.22,1,7232.91,2,12/31/2019
748835,2019,7,1270,1,2528.29,3,7/31/2019
748835,2018,6,100,0,8022.76,2,6/30/2018
748883,2017,4,1669,1,3382.66,2,4/30/2017
748895,2019,7,188.5,1,188.5,1,7/31/2019
748895,2018,5,100,0,2312.5,1,5/31/2018
748895,2019,3,100,0,586,2,3/31/2019
748895,2019,9,188.5,1,188.5,1,9/30/2019
748895,2019,5,880,1,880,1,5/31/2019
748895,2019,12,100,0,682.54,1,12/31/2019
748895,2017,2,100,0,1945,1,2/28/2017
748895,2018,3,100,0,709,1,3/31/2018
749017,2018,9,2605.68,2,4775.18,3,9/30/2018
749017,2017,4,6446.47,2,6446.47,2,4/30/2017
749017,2018,5,4585.48,4,4585.48,4,5/31/2018
749017,2019,6,3831.85,2,3831.85,2,6/30/2019
749017,2017,9,6476.58,5,6476.58,5,9/30/2017
749017,2018,10,1211.64,1,1211.64,1,10/31/2018
749017,2019,11,1097.95,1,1097.95,1,11/30/2019
749017,2018,11,845.65,1,845.65,1,11/30/2018
749017,2019,2,4870.9,3,4870.9,3,2/28/2019
749017,2018,3,3559.33,3,3559.33,3,3/31/2018
749017,2019,12,5937.49,4,5937.49,4,12/31/2019
749017,2017,3,1431.99,1,1431.99,1,3/31/2017
749017,2018,12,3680.41,2,3680.41,2,12/31/2018
749017,2017,10,1070.94,2,1070.94,2,10/31/2017
749017,2018,4,3233.74,2,3233.74,2,4/30/2018
749017,2019,8,2319.82,2,3265.99,3,8/31/2019
749017,2017,8,1698.93,4,1698.93,4,8/31/2017
749017,2019,10,5143.99,2,5143.99,2,10/31/2019
749017,2018,8,1077.01,1,1077.01,1,8/31/2018
749017,2017,7,3927.34,3,3927.34,3,7/31/2017
749017,2018,2,2485.48,2,2485.48,2,2/28/2018
749017,2018,1,8066.29,4,10198.42,5,1/31/2018
749017,2019,7,3235.15,2,3235.15,2,7/31/2019
749017,2019,3,5399.56,3,5399.56,3,3/31/2019
749017,2018,6,8352.67,7,8352.67,7,6/30/2018
749017,2017,2,880,1,880,1,2/28/2017
749017,2017,11,2029.86,2,2029.86,2,11/30/2017
749017,2019,5,2747.5,2,2747.5,2,5/31/2019
749017,2019,9,4770.79,3,4770.79,3,9/30/2019
749017,2017,12,1332.25,1,2810.23,2,12/31/2017
749017,2018,7,4106.8,3,4106.8,3,7/31/2018
749036,2017,6,100,0,1067.5,1,6/30/2017
749036,2018,9,100,0,308.42,1,9/30/2018
749036,2018,1,100,0,4103.5,1,1/31/2018
749036,2017,7,100,0,1576.24,2,7/31/2017
749036,2017,9,100,0,2078.74,2,9/30/2017
749036,2017,5,100,0,760,1,5/31/2017
749036,2017,12,100,0,820,1,12/31/2017
749036,2017,3,100,0,2315.5,2,3/31/2017
749036,2017,11,100,0,340,1,11/30/2017
749348,2017,10,100,0,908.5,2,10/31/2017
749348,2017,6,100,0,2581.71,4,6/30/2017
749348,2018,1,1154.43,2,4517.39,6,1/31/2018
749348,2018,10,3496,1,10138,3,10/31/2018
749348,2018,12,626.5,2,2969.56,5,12/31/2018
749348,2019,10,100,0,4819.78,2,10/31/2019
749348,2019,3,100,0,1616.5,1,3/31/2019
749348,2019,4,6680.41,1,11250.49,4,4/30/2019
749348,2018,4,100,0,4034.95,3,4/30/2018
749348,2019,9,2612.62,1,5585.86,3,9/30/2019
749348,2018,9,685,1,3153.25,2,9/30/2018
749348,2017,5,7770.39,3,16468,5,5/31/2017
749348,2017,7,3231.61,2,4742.46,3,7/31/2017
749348,2019,5,100,0,9976.36,3,5/31/2019
749348,2018,5,100,0,2588.23,3,5/31/2018
749348,2017,11,100,0,415,1,11/30/2017
749348,2017,9,966.04,1,3271.23,4,9/30/2017
749348,2019,8,100,0,14117.68,5,8/31/2019
749348,2018,8,976.66,1,4025.05,3,8/31/2018
749348,2018,7,100,0,971.5,2,7/31/2018
749348,2019,11,100,0,7888.6,5,11/30/2019
749348,2017,8,100,0,2832.4,2,8/31/2017
